privacy_mode,epsilon,delta,sensitivity,dp_seed,task,classifier,train_fraction,metric,mean,std,n,baseline_mean,privacy_gain_vs_baseline,relative_attack_reduction,chance_level,attack_advantage_over_chance
dp,5.0,1e-05,1.0,2026,age,mlp,0.5,accuracy,0.41023149471277504,0.009312738710218775,5,0.7378679622749357,0.32763646756216064,0.44403129599504226,nan,nan
dp,5.0,1e-05,1.0,2026,age,mlp,0.5,balanced_accuracy,0.3354019826699452,0.005716228017701745,5,0.650397898794753,0.31499591612480776,0.48431262879004394,0.25,0.0854019826699452
dp,5.0,1e-05,1.0,2026,age,mlp,0.5,f1_macro,0.32831673238124787,0.008392409513040384,5,0.6584995055000458,0.3301827731187979,0.5014168884881189,nan,nan
dp,5.0,1e-05,1.0,2026,age,mlp,0.75,accuracy,0.4166904829951415,0.014238260882630643,5,0.7417547870820235,0.32506430408688197,0.43823688063496957,nan,nan
dp,5.0,1e-05,1.0,2026,age,mlp,0.75,balanced_accuracy,0.33609863076962443,0.011260991629072294,5,0.6623540635578948,0.3262554327882704,0.49256953454132946,0.25,0.08609863076962443
dp,5.0,1e-05,1.0,2026,age,mlp,0.75,f1_macro,0.325308176969204,0.011419326252085195,5,0.6705398430335484,0.3452316660643444,0.5148563051861361,nan,nan
dp,5.0,1e-05,1.0,2026,age,mlp,1.0,accuracy,0.42034867104887114,0.00752463320206415,5,0.7480422977993711,0.3276936267505,0.4380683120654083,nan,nan
dp,5.0,1e-05,1.0,2026,age,mlp,1.0,balanced_accuracy,0.3386515692761988,0.00746323970876989,5,0.6720922634346074,0.33344069415840855,0.49612339302110026,0.25,0.08865156927619883
dp,5.0,1e-05,1.0,2026,age,mlp,1.0,f1_macro,0.32736652254695237,0.008875376564969787,5,0.6809557476318807,0.35358922508492835,0.519254336738598,nan,nan
dp,5.0,1e-05,1.0,2026,age,random_forest,0.1,accuracy,0.42823663903972564,0.0033670594970044354,5,0.6933409545584454,0.2651043155187197,0.38235779060181374,nan,nan
dp,5.0,1e-05,1.0,2026,age,random_forest,0.1,balanced_accuracy,0.3347018110683903,0.0026181569561231294,5,0.5459634838563955,0.21126167278800517,0.3869520197500484,0.25,0.08470181106839031
dp,5.0,1e-05,1.0,2026,age,random_forest,0.1,f1_macro,0.306010776900951,0.0023683635226630826,5,0.5096293364679791,0.20361855956702812,0.3995424615431687,nan,nan
dp,5.0,1e-05,1.0,2026,age,random_forest,0.25,accuracy,0.4229779937124893,0.006469980807471715,5,0.700943126607602,0.27796513289511277,0.396558753975373,nan,nan
dp,5.0,1e-05,1.0,2026,age,random_forest,0.25,balanced_accuracy,0.3303870897600555,0.005091946406017858,5,0.5552386463476646,0.22485155658760914,0.40496380802502274,0.25,0.08038708976005549
dp,5.0,1e-05,1.0,2026,age,random_forest,0.25,f1_macro,0.3008451204192135,0.004926599750259471,5,0.5242634284792578,0.22341830806004426,0.42615657687227687,nan,nan
dp,5.0,1e-05,1.0,2026,age,random_forest,0.5,accuracy,0.42835095741640467,0.009580347186339874,5,0.7074021148899685,0.27905115747356385,0.3944731738849386,nan,nan
dp,5.0,1e-05,1.0,2026,age,random_forest,0.5,balanced_accuracy,0.3345158908135034,0.007478007796063119,5,0.5608799276099773,0.22636403679647388,0.4035873377766553,0.25,0.08451589081350341
dp,5.0,1e-05,1.0,2026,age,random_forest,0.5,f1_macro,0.30411966669615714,0.006825409551228932,5,0.5305058139074685,0.2263861472113114,0.42673641132008017,nan,nan
dp,5.0,1e-05,1.0,2026,age,random_forest,0.75,accuracy,0.4210345813089454,0.010066753830547254,5,0.7102029151186053,0.28916833380965995,0.4071629778672033,nan,nan
dp,5.0,1e-05,1.0,2026,age,random_forest,0.75,balanced_accuracy,0.3287887529974829,0.00786345614656158,5,0.5643863945894138,0.23559764159193086,0.41744032785079116,0.25,0.07878875299748289
dp,5.0,1e-05,1.0,2026,age,random_forest,0.75,f1_macro,0.29881374783366066,0.007182702714843115,5,0.5359920287326291,0.23717828089896842,0.4425033735292376,nan,nan
dp,5.0,1e-05,1.0,2026,age,random_forest,1.0,accuracy,0.42646470420120036,0.009410457962252533,5,0.7112889396970564,0.28482423549585606,0.4004339440694311,nan,nan
dp,5.0,1e-05,1.0,2026,age,random_forest,1.0,balanced_accuracy,0.33301225849652105,0.007397193085588221,5,0.5663890943497728,0.23337683585325175,0.41204330765085356,0.25,0.08301225849652105
dp,5.0,1e-05,1.0,2026,age,random_forest,1.0,f1_macro,0.302497193813712,0.007191597329587169,5,0.5397885499648163,0.2372913561511043,0.43960057353304566,nan,nan
dp,5.0,1e-05,1.0,2026,age,xgboost,0.1,accuracy,0.42572163475278646,0.005595326931241521,5,0.7176907687910831,0.2919691340382966,0.4068174577891048,nan,nan
dp,5.0,1e-05,1.0,2026,age,xgboost,0.1,balanced_accuracy,0.33359828837907324,0.004139191342910611,5,0.5951733258180918,0.26157503743901855,0.4394938853811572,0.25,0.08359828837907324
dp,5.0,1e-05,1.0,2026,age,xgboost,0.1,f1_macro,0.3074848036402832,0.003380293461235938,5,0.5935387010463521,0.2860538974060689,0.48194649633087644,nan,nan
dp,5.0,1e-05,1.0,2026,age,xgboost,0.25,accuracy,0.42932266361817667,0.0048895334183464865,5,0.7283795370105745,0.2990568733923978,0.41057835674487947,nan,nan
dp,5.0,1e-05,1.0,2026,age,xgboost,0.25,balanced_accuracy,0.3363206654756255,0.0035812798784119323,5,0.6166932827143728,0.28037261723874735,0.4546386754930887,0.25,0.0863206654756255
dp,5.0,1e-05,1.0,2026,age,xgboost,0.25,f1_macro,0.3097406736733556,0.0028757311711451934,5,0.6218107415077683,0.31207006783441266,0.5018730732725916,nan,nan
dp,5.0,1e-05,1.0,2026,age,xgboost,0.5,accuracy,0.4214918548156616,0.0069724838785833205,5,0.7346670477279222,0.31317519291226065,0.42628180191395004,nan,nan
dp,5.0,1e-05,1.0,2026,age,xgboost,0.5,balanced_accuracy,0.3298495390263366,0.005476268117169937,5,0.6284489841187196,0.298599445092383,0.47513712749669257,0.25,0.07984953902633662
dp,5.0,1e-05,1.0,2026,age,xgboost,0.5,f1_macro,0.30311662807533,0.005080479970429482,5,0.6359274989841806,0.33281087090885053,0.5233471919998377,nan,nan
dp,5.0,1e-05,1.0,2026,age,xgboost,0.75,accuracy,0.42669334095455846,0.004545862738092852,5,0.7378108030865962,0.3111174621320377,0.42167647970251004,nan,nan
dp,5.0,1e-05,1.0,2026,age,xgboost,0.75,balanced_accuracy,0.33383136623869214,0.0035048643971473453,5,0.6322241362416631,0.29839277000297093,0.4719730755247732,0.25,0.08383136623869214
dp,5.0,1e-05,1.0,2026,age,xgboost,0.75,f1_macro,0.30658008231893635,0.00308614095692712,5,0.6401916662679313,0.333611583948995,0.521112038046076,nan,nan
dp,5.0,1e-05,1.0,2026,age,xgboost,1.0,accuracy,0.4256073163761075,0.0036229638102991094,5,0.7408973992569307,0.31529008288082316,0.425551612405493,nan,nan
dp,5.0,1e-05,1.0,2026,age,xgboost,1.0,balanced_accuracy,0.33293902720880675,0.0027965521926386137,5,0.6377445568294057,0.3048055296205989,0.4779429731803,0.25,0.08293902720880675
dp,5.0,1e-05,1.0,2026,age,xgboost,1.0,f1_macro,0.30562858195064213,0.002444246748501649,5,0.6466035084579465,0.3409749265073043,0.5273323173276294,nan,nan
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.1,accuracy,0.5071163189482709,0.0045530442002921084,5,0.7187196341811947,0.21160331523292375,0.29441705105773824,nan,nan
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.1,balanced_accuracy,0.506978841362167,0.004505169302565715,5,0.7187644947353358,0.2117856533731688,0.2946523582124806,0.5,0.0069788413621669765
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.1,f1_macro,0.5067363221826942,0.004370501957607369,5,0.7186269192867397,0.21189059710404556,0.2948548007557994,nan,nan
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.25,accuracy,0.497227779365533,0.011932451178654876,5,0.7493569591311803,0.2521291797656473,0.3364607170099161,nan,nan
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.25,balanced_accuracy,0.4970158733892833,0.011922177152234177,5,0.7493617252075904,0.25234585181830704,0.33674771919849716,0.5,-0.0029841266107166753
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.25,f1_macro,0.4966194642573335,0.011887506645434386,5,0.7493162635709523,0.25269679931361877,0.3372365069314835,nan,nan
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.5,accuracy,0.505058588168048,0.008274273760746461,5,0.755187196341812,0.2501286081737639,0.33121404783530123,nan,nan
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.5,balanced_accuracy,0.5047886782761777,0.008227247849332871,5,0.7551800075410198,0.2503913292648421,0.33156509277854707,0.5,0.0047886782761776825
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.5,f1_macro,0.5041853242981946,0.008027572074298087,5,0.7551748925370161,0.25098956823882146,0.3323595245541334,nan,nan
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.75,accuracy,0.4924264075450129,0.007858089216843398,5,0.7611889111174621,0.26876250357244924,0.35308252609446567,nan,nan
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.75,balanced_accuracy,0.49202965176040986,0.007864712617747054,5,0.7611571152527908,0.269127463492381,0.3535767558357515,0.5,-0.007970348239590141
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,0.75,f1_macro,0.4905948456880126,0.007959825813422285,5,0.7611611353789319,0.27056628969091934,0.35546519273638716,nan,nan
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,1.0,accuracy,0.4991711917690769,0.0062991915193369935,5,0.7660474421263218,0.2668762503572449,0.34838083868079384,nan,nan
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,1.0,balanced_accuracy,0.4987690624761075,0.0063446377481896086,5,0.7660105848733939,0.2672415223972864,0.3488744511819716,0.5,-0.0012309375238924725
dp,5.0,1e-05,1.0,2026,gender,hist_gradient_boosting,1.0,f1_macro,0.49725497244306427,0.0067612995488418905,5,0.7660164869425714,0.26876151449950714,0.3508560443290515,nan,nan
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.1,accuracy,0.511803372392112,0.009707390577263017,5,0.7195770220062875,0.20777364961417544,0.28874414171101753,nan,nan
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.1,balanced_accuracy,0.5117331145522732,0.009839384706067022,5,0.7195414680941019,0.2078083535418287,0.28880663972330145,0.5,0.011733114552273216
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.1,f1_macro,0.5115334982341142,0.009939060911346278,5,0.7195200820441751,0.20798658381006085,0.28906293097360897,nan,nan
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.25,accuracy,0.5024292655044299,0.004858531008859683,5,0.7635895970277222,0.2611603315232923,0.34201661801033006,nan,nan
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.25,balanced_accuracy,0.5024230590532426,0.004897349315074353,5,0.7635424038601657,0.2611193448069231,0.3419840777497201,0.5,0.002423059053242582
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.25,f1_macro,0.5023795180451545,0.0048752753126880604,5,0.7635294360033901,0.2611499179582356,0.34202992791633,nan,nan
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.5,accuracy,0.5032294941411831,0.005502592482804082,5,0.7762217776507574,0.2729922835095743,0.3516936671575848,nan,nan
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.5,balanced_accuracy,0.5032363979018452,0.005480168473941702,5,0.7761674694520083,0.27293107155016316,0.351639410683958,0.5,0.003236397901845156
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.5,f1_macro,0.5032063356101868,0.005502226515313332,5,0.7761800801035609,0.2729737444933741,0.35168867572194445,nan,nan
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.75,accuracy,0.5086024578450986,0.0040093004668191505,5,0.782052014861389,0.27344955701629037,0.349656482970326,nan,nan
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.75,balanced_accuracy,0.5086333241194356,0.003968253048587052,5,0.7819824844458297,0.2733491603263941,0.34955918548496573,0.5,0.008633324119435626
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,0.75,f1_macro,0.5085765875931431,0.003987963129345536,5,0.781997754577689,0.273421166984546,0.3496444400050799,nan,nan
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,1.0,accuracy,0.5090025721634753,0.0,5,0.7825092883681052,0.27350671620462985,0.34952520087655214,nan,nan
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,1.0,balanced_accuracy,0.5090673575129534,0.0,5,0.7824348802879442,0.27336752277499077,0.34938054228153614,0.5,0.0090673575129534
dp,5.0,1e-05,1.0,2026,gender,logistic_regression,1.0,f1_macro,0.5089880940712135,0.0,5,0.7824535646430741,0.27346547057186066,0.34949737969000794,nan,nan
dp,5.0,1e-05,1.0,2026,gender,mlp,0.1,accuracy,0.5031723349528436,0.012188451408811895,5,0.7436981994855673,0.24052586453272362,0.32341864576127893,nan,nan
dp,5.0,1e-05,1.0,2026,gender,mlp,0.1,balanced_accuracy,0.5036591263003195,0.012155127040106392,5,0.7436646938470114,0.2400055675466919,0.3227335780930141,0.5,0.003659126300319504
dp,5.0,1e-05,1.0,2026,gender,mlp,0.1,f1_macro,0.4949290056932519,0.0202272998504071,5,0.7435706001090778,0.24864159441582595,0.3343886839788334,nan,nan
dp,5.0,1e-05,1.0,2026,gender,mlp,0.25,accuracy,0.49802800800228636,0.012831569422415291,5,0.7666190340097171,0.26859102600743073,0.3503578884580973,nan,nan
dp,5.0,1e-05,1.0,2026,gender,mlp,0.25,balanced_accuracy,0.49799421288808643,0.012895807820097926,5,0.7665266611644668,0.26853244827638034,0.35032368980935386,0.5,-0.0020057871119135706
dp,5.0,1e-05,1.0,2026,gender,mlp,0.25,f1_macro,0.49791811905441874,0.012967286029029109,5,0.7665264919690011,0.2686083729145824,0.3504228173831272,nan,nan
dp,5.0,1e-05,1.0,2026,gender,mlp,0.5,accuracy,0.5008859674192626,0.005009995521492348,5,0.7761646184624178,0.2752786510431552,0.3546652919949923,nan,nan
dp,5.0,1e-05,1.0,2026,gender,mlp,0.5,balanced_accuracy,0.5010197693650318,0.005134888914319175,5,0.7761017305790967,0.2750819612140649,0.35444059763764413,0.5,0.0010197693650317863
dp,5.0,1e-05,1.0,2026,gender,mlp,0.5,f1_macro,0.5000050356762569,0.004960291347873689,5,0.7761014453832098,0.2760964097069529,0.3557478359940779,nan,nan
dp,5.0,1e-05,1.0,2026,gender,mlp,0.75,accuracy,0.49825664475564446,0.010416076091423063,5,0.7767933695341526,0.2785367247785081,0.3585724797645327,nan,nan
dp,5.0,1e-05,1.0,2026,gender,mlp,0.75,balanced_accuracy,0.49814689566796505,0.010483740496305684,5,0.776694981431709,0.27854808576374396,0.35863252940077783,0.5,-0.0018531043320349494
dp,5.0,1e-05,1.0,2026,gender,mlp,0.75,f1_macro,0.4979020176903181,0.010496027212300555,5,0.7766838976656889,0.2787818799753708,0.35893866322353957,nan,nan
dp,5.0,1e-05,1.0,2026,gender,mlp,1.0,accuracy,0.5054587024864247,0.010396453459755421,5,0.7757073449557017,0.27024864246927705,0.34838994915628924,nan,nan
dp,5.0,1e-05,1.0,2026,gender,mlp,1.0,balanced_accuracy,0.5053550389238168,0.010398578509002727,5,0.7755815374401178,0.270226498516301,0.34841791026667523,0.5,0.005355038923816835
dp,5.0,1e-05,1.0,2026,gender,mlp,1.0,f1_macro,0.5051397331600337,0.010495213415432627,5,0.7755487127223507,0.270408979562317,0.34866794970637055,nan,nan
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.1,accuracy,0.5076879108316662,0.006682982293484535,5,0.722663618176622,0.21497570734495575,0.2974768646681959,nan,nan
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.1,balanced_accuracy,0.5074638779269645,0.0067059401322890014,5,0.7227001033132784,0.21523622538631393,0.2978223254701994,0.5,0.007463877926964457
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.1,f1_macro,0.5070088203917607,0.006821262405031431,5,0.7226005811035696,0.21559176071180897,0.29835536581295447,nan,nan
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.25,accuracy,0.5015147184909974,0.009870102598801965,5,0.735524435553015,0.23400971706201767,0.31815355921666144,nan,nan
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.25,balanced_accuracy,0.5012601475399874,0.009872330170538825,5,0.7355603520101,0.23430020447011257,0.3185329440743095,0.5,0.0012601475399873774
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.25,f1_macro,0.5007243259932636,0.00990460780426068,5,0.7355024119882756,0.23477808599501204,0.3192077716785986,nan,nan
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.5,accuracy,0.49597027722206344,0.00730486823604654,5,0.7354672763646757,0.23949699914261224,0.32563923214424506,nan,nan
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.5,balanced_accuracy,0.4956790740620939,0.00725243279026011,5,0.7355027814862083,0.2398237074241144,0.32606770968222565,0.5,-0.004320925937906117
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.5,f1_macro,0.49492289551227336,0.007027617874630686,5,0.7354609108057696,0.24053801529349622,0.3270575114997794,nan,nan
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.75,accuracy,0.5024292655044298,0.00616948646611114,5,0.7415833095170049,0.23915404401257512,0.32249113611839075,nan,nan
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.75,balanced_accuracy,0.502115929130097,0.006127108418913463,5,0.74163097098145,0.23951504185135308,0.32295717307273014,0.5,0.0021159291300969496
dp,5.0,1e-05,1.0,2026,gender,random_forest,0.75,f1_macro,0.501279416302806,0.00592831460785236,5,0.7415798166725429,0.24030040036973688,0.3240384850924895,nan,nan
dp,5.0,1e-05,1.0,2026,gender,random_forest,1.0,accuracy,0.5043155187196342,0.006999375422881821,5,0.7397542154901401,0.23543869677050588,0.318266110338433,nan,nan
dp,5.0,1e-05,1.0,2026,gender,random_forest,1.0,balanced_accuracy,0.5040092217393095,0.006996702697355998,5,0.7398083182545611,0.23579909651525155,0.3187299881563582,0.5,0.00400922173930951
dp,5.0,1e-05,1.0,2026,gender,random_forest,1.0,f1_macro,0.5032067521857861,0.0069917899506796,5,0.7397490721052955,0.23654231991950936,0.319760211724659,nan,nan
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.1,accuracy,0.5079165475850245,0.009117293691659919,5,0.7410688768219491,0.23315232923692464,0.314616274585422,nan,nan
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.1,balanced_accuracy,0.5078526259935163,0.00918510982076184,5,0.7410932322287765,0.23324060623526022,0.31472505224991515,0.5,0.007852625993516327
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.1,f1_macro,0.5077823568972726,0.009254319004185134,5,0.7410118931205598,0.23322953622328724,0.31474465982065103,nan,nan
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.25,accuracy,0.49974278365247216,0.006534672803442276,5,0.7589597027722206,0.2592169191197484,0.3415424009640005,nan,nan
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.25,balanced_accuracy,0.49964699662875905,0.006583336512374481,5,0.7589461718868951,0.259299175258136,0.34165687220407914,0.5,-0.0003530033712409453
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.25,f1_macro,0.499571410703445,0.0066431015792665915,5,0.7589368515281661,0.2593654408247211,0.341748381703264,nan,nan
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.5,accuracy,0.5025435838811088,0.004448696360336243,5,0.7634752786510433,0.2609316947699345,0.34176836115894316,nan,nan
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.5,balanced_accuracy,0.5024418135825922,0.004514667485538199,5,0.7634558520339516,0.2610140384513594,0.3418849141780524,0.5,0.0024418135825922116
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.5,f1_macro,0.5023235581938363,0.00462299328946374,5,0.763452287334158,0.2611287291403217,0.3420367369022334,nan,nan
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.75,accuracy,0.5014575593026579,0.005507043818963715,5,0.7662189196913405,0.2647613603886826,0.3455427079447968,nan,nan
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.75,balanced_accuracy,0.5013169339023731,0.005489480735235159,5,0.7662053509874227,0.2648884170850496,0.34571465305441046,0.5,0.0013169339023730853
dp,5.0,1e-05,1.0,2026,gender,xgboost,0.75,f1_macro,0.5011687745223302,0.005473472033802562,5,0.7662020566750161,0.26503328215268585,0.34590520848092615,nan,nan
dp,5.0,1e-05,1.0,2026,gender,xgboost,1.0,accuracy,0.501571877679337,0.010401166267549515,5,0.7671906258931124,0.2656187482137754,0.3462226195797944,nan,nan
dp,5.0,1e-05,1.0,2026,gender,xgboost,1.0,balanced_accuracy,0.5014165550870191,0.010402753571806388,5,0.7671619953512293,0.2657454402642102,0.3464006844376384,0.5,0.0014165550870191002
dp,5.0,1e-05,1.0,2026,gender,xgboost,1.0,f1_macro,0.5012490338803397,0.010412647216992435,5,0.7671682814278065,0.26591924754746676,0.34662440299611214,nan,nan
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.1,accuracy,0.4765933123749643,0.009393517430131691,5,0.6968276650471564,0.22023435267219216,0.31605282585513916,nan,nan
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.1,balanced_accuracy,0.3748201918072104,0.006800366043092839,5,0.57380050156293,0.19898030975571968,0.3467761168101681,0.25,0.12482019180721038
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.1,f1_macro,0.347778278357766,0.005981408256346921,5,0.5681699956324737,0.22039171727470774,0.38789749365306203,nan,nan
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.25,accuracy,0.4908831094598457,0.006593777535738591,5,0.7194055444412689,0.22852243498142322,0.317654536786906,nan,nan
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.25,balanced_accuracy,0.38539603914166454,0.005494979711301561,5,0.6007975075327285,0.215401468391064,0.35852590213904967,0.25,0.13539603914166454
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.25,f1_macro,0.3567211078089583,0.005752920293948047,5,0.6014893979530269,0.2447682901440686,0.4069369983528516,nan,nan
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.5,accuracy,0.5044869962846528,0.0075517217524919585,5,0.7266076021720491,0.22212060588739635,0.3056954059156702,nan,nan
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.5,balanced_accuracy,0.3956758859961998,0.006576213207354618,5,0.6154559665284962,0.21978008053229642,0.35710122654586435,0.25,0.1456758859961998
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.5,f1_macro,0.3656015895218446,0.007380495281248357,5,0.6200135229474422,0.25441193342559754,0.41033287825105025,nan,nan
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,accuracy,0.5124321234638469,0.002060903844220652,5,0.7367819376964848,0.2243498142326379,0.3044996121024049,nan,nan
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,balanced_accuracy,0.40256284327584624,0.0019124580567335902,5,0.62875998747798,0.22619714420213377,0.3597511748631357,0.25,0.15256284327584624
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,0.75,f1_macro,0.3733096876426488,0.002338918396293624,5,0.6357803929215987,0.2624707052789499,0.4128323367646169,nan,nan
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,accuracy,0.5179765647327809,0.0043324251641353685,5,0.7416404687053444,0.22366390397256353,0.30157996146435445,nan,nan
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,balanced_accuracy,0.40681498738713173,0.003395304657501329,5,0.6363895499084332,0.22957456252130148,0.3607453368056307,0.25,0.15681498738713173
dp,50.0,1e-05,1.0,2026,age,hist_gradient_boosting,1.0,f1_macro,0.37717074433217035,0.00366766006536359,5,0.6442796101291373,0.2671088657969669,0.4145853160608769,nan,nan
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.1,accuracy,0.433609602743641,0.008918024117885375,5,0.6647613603886825,0.23115175764504148,0.34772141014617375,nan,nan
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.1,balanced_accuracy,0.40828955699015823,0.012114311808561047,5,0.6193939200814296,0.21110436309127134,0.34082408019684496,0.25,0.15828955699015823
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.1,f1_macro,0.4005286233902276,0.0106298785941527,5,0.6131904345411123,0.21266181115088473,0.3468120165801877,nan,nan
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.25,accuracy,0.4576164618462418,0.013391911124353534,5,0.6955701629036868,0.237953701057445,0.3420987755772866,nan,nan
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.25,balanced_accuracy,0.4382761377557771,0.011787355299535592,5,0.6723863348780637,0.23411019712228653,0.3481781008603366,0.25,0.18827613775577712
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.25,f1_macro,0.42483482501216996,0.012044764642260933,5,0.6540001672650069,0.2291653422528369,0.3504056324804838,nan,nan
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.5,accuracy,0.4652186338953987,0.0025594299145170743,5,0.7224921406116034,0.2572735067162047,0.3560917721518988,nan,nan
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.5,balanced_accuracy,0.455806910397803,0.0031444871075010307,5,0.7119310468531332,0.2561241364553302,0.35975975143582545,0.25,0.20580691039780302
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.5,f1_macro,0.4349464677413767,0.002019591552681351,5,0.6860043402672156,0.2510578725258389,0.3659712596396193,nan,nan
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.75,accuracy,0.46750500142897977,0.004931118904526764,5,0.7303229494141183,0.2628179479851386,0.3598653831102762,nan,nan
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.75,balanced_accuracy,0.4645137086581096,0.006020058037221273,5,0.7255490544781281,0.2610353458200185,0.3597762883279831,0.25,0.2145137086581096
dp,50.0,1e-05,1.0,2026,age,logistic_regression,0.75,f1_macro,0.4384137867564906,0.005029575199363145,5,0.6964632717754901,0.25804948501899944,0.3705141325847022,nan,nan
dp,50.0,1e-05,1.0,2026,age,logistic_regression,1.0,accuracy,0.47527865104315514,6.206335383118183e-17,5,0.7346098885395828,0.2593312374964276,0.3530189853719266,nan,nan
dp,50.0,1e-05,1.0,2026,age,logistic_regression,1.0,balanced_accuracy,0.4712652930995957,0.0,5,0.7304451260613798,0.2591798329617841,0.3548245086654258,0.25,0.2212652930995957
dp,50.0,1e-05,1.0,2026,age,logistic_regression,1.0,f1_macro,0.4445630297229757,0.0,5,0.7015992175489026,0.25703618782592697,0.36635757480446607,nan,nan
dp,50.0,1e-05,1.0,2026,age,mlp,0.1,accuracy,0.46847670763075155,0.010109261374991328,5,0.6985995998856817,0.2301228922549301,0.3294059891998038,nan,nan
dp,50.0,1e-05,1.0,2026,age,mlp,0.1,balanced_accuracy,0.39623638382450654,0.008808588768997653,5,0.6165237216330619,0.22028733780855536,0.3573055343678477,0.25,0.14623638382450654
dp,50.0,1e-05,1.0,2026,age,mlp,0.1,f1_macro,0.3951633591481899,0.010028752940838435,5,0.6214288895910347,0.2262655304428448,0.3641052648706938,nan,nan
dp,50.0,1e-05,1.0,2026,age,mlp,0.25,accuracy,0.49282652186338954,0.007541439565395169,5,0.7255787367819376,0.23275221491854808,0.3207814715613675,nan,nan
