task,classifier,train_fraction,seed,n_train,metric,value
gender,hist_gradient_boosting,0.1,89,1400,precision_weighted,0.5029546732852646
gender,hist_gradient_boosting,0.1,89,1400,recall_weighted,0.5030008573878251
gender,hist_gradient_boosting,0.1,89,1400,f1_weighted,0.5029560325667022
gender,xgboost,0.1,89,1400,accuracy,0.4958559588453844
gender,xgboost,0.1,89,1400,balanced_accuracy,0.4957076959570593
gender,xgboost,0.1,89,1400,precision_macro,0.4957005315670723
gender,xgboost,0.1,89,1400,recall_macro,0.4957076959570593
gender,xgboost,0.1,89,1400,f1_macro,0.4955582710896309
gender,xgboost,0.1,89,1400,precision_micro,0.4958559588453844
gender,xgboost,0.1,89,1400,recall_micro,0.4958559588453844
gender,xgboost,0.1,89,1400,f1_micro,0.4958559588453844
gender,xgboost,0.1,89,1400,precision_weighted,0.49572732937367786
gender,xgboost,0.1,89,1400,recall_weighted,0.4958559588453844
gender,xgboost,0.1,89,1400,f1_weighted,0.49564582631191134
gender,mlp,0.1,89,1400,accuracy,0.5055730208631037
gender,mlp,0.1,89,1400,balanced_accuracy,0.505290476293164
gender,mlp,0.1,89,1400,precision_macro,0.505323569948132
gender,mlp,0.1,89,1400,recall_macro,0.505290476293164
gender,mlp,0.1,89,1400,f1_macro,0.5046504967185479
gender,mlp,0.1,89,1400,precision_micro,0.5055730208631037
gender,mlp,0.1,89,1400,recall_micro,0.5055730208631037
gender,mlp,0.1,89,1400,f1_micro,0.5055730208631037
gender,mlp,0.1,89,1400,precision_weighted,0.5053460835686168
gender,mlp,0.1,89,1400,recall_weighted,0.5055730208631037
gender,mlp,0.1,89,1400,f1_weighted,0.5048032325040704
gender,logistic_regression,0.25,13,3499,accuracy,0.5055730208631037
gender,logistic_regression,0.25,13,3499,balanced_accuracy,0.5056866412206258
gender,logistic_regression,0.25,13,3499,precision_macro,0.5056920792629682
gender,logistic_regression,0.25,13,3499,recall_macro,0.5056866412206258
gender,logistic_regression,0.25,13,3499,f1_macro,0.5054983387184474
gender,logistic_regression,0.25,13,3499,precision_micro,0.5055730208631037
gender,logistic_regression,0.25,13,3499,recall_micro,0.5055730208631037
gender,logistic_regression,0.25,13,3499,f1_micro,0.5055730208631037
gender,logistic_regression,0.25,13,3499,precision_weighted,0.5057188942178926
gender,logistic_regression,0.25,13,3499,recall_weighted,0.5055730208631037
gender,logistic_regression,0.25,13,3499,f1_weighted,0.5054549188669031
gender,random_forest,0.25,13,3499,accuracy,0.5052872249214061
gender,random_forest,0.25,13,3499,balanced_accuracy,0.505059802116844
gender,random_forest,0.25,13,3499,precision_macro,0.5050801786427794
gender,random_forest,0.25,13,3499,recall_macro,0.505059802116844
gender,random_forest,0.25,13,3499,f1_macro,0.5046651332535959
gender,random_forest,0.25,13,3499,precision_micro,0.5052872249214061
gender,random_forest,0.25,13,3499,recall_micro,0.5052872249214061
gender,random_forest,0.25,13,3499,f1_micro,0.5052872249214061
gender,random_forest,0.25,13,3499,precision_weighted,0.5051033901089931
gender,random_forest,0.25,13,3499,recall_weighted,0.5052872249214061
gender,random_forest,0.25,13,3499,f1_weighted,0.5047905549608157
gender,hist_gradient_boosting,0.25,13,3499,accuracy,0.5044298370963133
gender,hist_gradient_boosting,0.25,13,3499,balanced_accuracy,0.5041186449427791
gender,hist_gradient_boosting,0.25,13,3499,precision_macro,0.5041499670452023
gender,hist_gradient_boosting,0.25,13,3499,recall_macro,0.5041186449427791
gender,hist_gradient_boosting,0.25,13,3499,f1_macro,0.5033253720434953
gender,hist_gradient_boosting,0.25,13,3499,precision_micro,0.5044298370963133
gender,hist_gradient_boosting,0.25,13,3499,recall_micro,0.5044298370963133
gender,hist_gradient_boosting,0.25,13,3499,f1_micro,0.5044298370963133
gender,hist_gradient_boosting,0.25,13,3499,precision_weighted,0.5041729072133262
gender,hist_gradient_boosting,0.25,13,3499,recall_weighted,0.5044298370963133
gender,hist_gradient_boosting,0.25,13,3499,f1_weighted,0.5034927152333162
gender,xgboost,0.25,13,3499,accuracy,0.5010002857959417
gender,xgboost,0.25,13,3499,balanced_accuracy,0.5008604538857491
gender,xgboost,0.25,13,3499,precision_macro,0.5008617310273562
gender,xgboost,0.25,13,3499,recall_macro,0.5008604538857491
gender,xgboost,0.25,13,3499,f1_macro,0.5007327294539916
gender,xgboost,0.25,13,3499,precision_micro,0.5010002857959417
gender,xgboost,0.25,13,3499,recall_micro,0.5010002857959417
gender,xgboost,0.25,13,3499,f1_micro,0.5010002857959417
gender,xgboost,0.25,13,3499,precision_weighted,0.5008870147442513
gender,xgboost,0.25,13,3499,recall_weighted,0.5010002857959417
gender,xgboost,0.25,13,3499,f1_weighted,0.5008153085718775
gender,mlp,0.25,13,3499,accuracy,0.4795655901686196
gender,mlp,0.25,13,3499,balanced_accuracy,0.4793940326616336
gender,mlp,0.25,13,3499,precision_macro,0.47934804036180756
gender,mlp,0.25,13,3499,recall_macro,0.4793940326616336
gender,mlp,0.25,13,3499,f1_macro,0.4791735346011067
gender,mlp,0.25,13,3499,precision_micro,0.4795655901686196
gender,mlp,0.25,13,3499,recall_micro,0.4795655901686196
gender,mlp,0.25,13,3499,f1_micro,0.4795655901686196
gender,mlp,0.25,13,3499,precision_weighted,0.4793806076981566
gender,mlp,0.25,13,3499,recall_weighted,0.4795655901686196
gender,mlp,0.25,13,3499,f1_weighted,0.47927563240514653
gender,logistic_regression,0.25,21,3499,accuracy,0.49642755072877964
gender,logistic_regression,0.25,21,3499,balanced_accuracy,0.4963487479881356
gender,logistic_regression,0.25,21,3499,precision_macro,0.4963471654003507
gender,logistic_regression,0.25,21,3499,recall_macro,0.4963487479881356
gender,logistic_regression,0.25,21,3499,f1_macro,0.49632054508022616
gender,logistic_regression,0.25,21,3499,precision_micro,0.49642755072877964
gender,logistic_regression,0.25,21,3499,recall_micro,0.49642755072877964
gender,logistic_regression,0.25,21,3499,f1_micro,0.49642755072877964
gender,logistic_regression,0.25,21,3499,precision_weighted,0.49637326453295755
