epsilon,delta,sensitivity,dp_seed,split,metric,k,value
50.0,1e-05,1.0,2026,train,cosine_max,,0.26318066169282217
50.0,1e-05,1.0,2026,train,l2_distance_mean,,2.9600872330810257
50.0,1e-05,1.0,2026,train,l2_distance_std,,0.11459486903469598
50.0,1e-05,1.0,2026,train,l2_distance_min,,2.7328574871226308
50.0,1e-05,1.0,2026,train,l2_distance_max,,3.304707965077444
50.0,1e-05,1.0,2026,train,absolute_delta_mean,,0.12039751059992121
50.0,1e-05,1.0,2026,train,absolute_delta_std,,0.09141470804078161
50.0,1e-05,1.0,2026,train,absolute_delta_min,,2.212822437286377e-06
50.0,1e-05,1.0,2026,train,absolute_delta_max,,0.6310471342876554
50.0,1e-05,1.0,2026,train,original_norm_mean,,0.43547167974391526
50.0,1e-05,1.0,2026,train,original_norm_std,,0.05032881173774303
50.0,1e-05,1.0,2026,train,original_norm_min,,0.3358296564388482
50.0,1e-05,1.0,2026,train,original_norm_max,,0.608395872683312
50.0,1e-05,1.0,2026,train,private_norm_mean,,2.9946411212393347
50.0,1e-05,1.0,2026,train,private_norm_std,,0.11342232027862902
50.0,1e-05,1.0,2026,train,private_norm_min,,2.748634518619164
50.0,1e-05,1.0,2026,train,private_norm_max,,3.339253577171374
50.0,1e-05,1.0,2026,train,relative_l2_distance_mean,,6.886880463198766
50.0,1e-05,1.0,2026,train,relative_l2_distance_std,,0.8284826088705798
50.0,1e-05,1.0,2026,train,relative_l2_distance_min,,5.053065571080875
50.0,1e-05,1.0,2026,train,relative_l2_distance_max,,8.710156756367548
50.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_mean,,6.965028437588186
50.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_std,,0.8178143624397702
50.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_min,,5.222711399946781
50.0,1e-05,1.0,2026,train,private_to_original_norm_ratio_max,,8.821197209577981
50.0,1e-05,1.0,2026,train,neighbor_overlap,5,0.04736842105263158
50.0,1e-05,1.0,2026,train,neighbor_overlap,10,0.0861842105263158
50.0,1e-05,1.0,2026,train,neighbor_overlap,20,0.1457236842105263
50.0,1e-05,1.0,2026,test,cosine_mean,,0.15620234341768557
50.0,1e-05,1.0,2026,test,cosine_std,,0.05864763681221148
50.0,1e-05,1.0,2026,test,cosine_min,,0.005803376668205943
50.0,1e-05,1.0,2026,test,cosine_max,,0.35336083419184966
50.0,1e-05,1.0,2026,test,l2_distance_mean,,2.9602258960746655
50.0,1e-05,1.0,2026,test,l2_distance_std,,0.10222518735444416
50.0,1e-05,1.0,2026,test,l2_distance_min,,2.716497440129023
50.0,1e-05,1.0,2026,test,l2_distance_max,,3.1848789076954365
50.0,1e-05,1.0,2026,test,absolute_delta_mean,,0.12042223882189805
50.0,1e-05,1.0,2026,test,absolute_delta_std,,0.09135560888089243
50.0,1e-05,1.0,2026,test,absolute_delta_min,,2.5653280317783356e-06
50.0,1e-05,1.0,2026,test,absolute_delta_max,,0.6331291959504597
50.0,1e-05,1.0,2026,test,original_norm_mean,,0.44208744484978685
50.0,1e-05,1.0,2026,test,original_norm_std,,0.07041193634569161
50.0,1e-05,1.0,2026,test,original_norm_min,,0.33330873483128737
50.0,1e-05,1.0,2026,test,original_norm_max,,0.8765038329515334
50.0,1e-05,1.0,2026,test,private_norm_mean,,2.9980066564267283
50.0,1e-05,1.0,2026,test,private_norm_std,,0.10612744132595513
50.0,1e-05,1.0,2026,test,private_norm_min,,2.755262589566106
50.0,1e-05,1.0,2026,test,private_norm_max,,3.248148824559419
50.0,1e-05,1.0,2026,test,relative_l2_distance_mean,,6.831030119623647
50.0,1e-05,1.0,2026,test,relative_l2_distance_std,,0.9114309466876275
50.0,1e-05,1.0,2026,test,relative_l2_distance_min,,3.2040639675056575
50.0,1e-05,1.0,2026,test,relative_l2_distance_max,,9.4289554837997
50.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_mean,,6.914246666044493
50.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_std,,0.9011578576700657
50.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_min,,3.417816705469629
50.0,1e-05,1.0,2026,test,private_to_original_norm_ratio_max,,9.566555910215191
50.0,1e-05,1.0,2026,test,neighbor_overlap,5,0.04929577464788732
50.0,1e-05,1.0,2026,test,neighbor_overlap,10,0.07676056338028169
50.0,1e-05,1.0,2026,test,neighbor_overlap,20,0.15774647887323942
