task,classifier,train_fraction,seed,n_train,metric,value
gender,random_forest,0.25,21,3499,recall_macro,0.4952728130552435
gender,random_forest,0.25,21,3499,f1_macro,0.49453950745115605
gender,random_forest,0.25,21,3499,precision_micro,0.4955701629036868
gender,random_forest,0.25,21,3499,recall_micro,0.4955701629036868
gender,random_forest,0.25,21,3499,f1_micro,0.4955701629036868
gender,random_forest,0.25,21,3499,precision_weighted,0.4952684850427424
gender,random_forest,0.25,21,3499,recall_weighted,0.4955701629036868
gender,random_forest,0.25,21,3499,f1_weighted,0.49470258584554383
gender,hist_gradient_boosting,0.25,21,3499,accuracy,0.50843098028008
gender,hist_gradient_boosting,0.25,21,3499,balanced_accuracy,0.5081649183132424
gender,hist_gradient_boosting,0.25,21,3499,precision_macro,0.5082101835911319
gender,hist_gradient_boosting,0.25,21,3499,recall_macro,0.5081649183132424
gender,hist_gradient_boosting,0.25,21,3499,f1_macro,0.5076085583436258
gender,hist_gradient_boosting,0.25,21,3499,precision_micro,0.50843098028008
gender,hist_gradient_boosting,0.25,21,3499,recall_micro,0.50843098028008
gender,hist_gradient_boosting,0.25,21,3499,f1_micro,0.50843098028008
gender,hist_gradient_boosting,0.25,21,3499,precision_weighted,0.5082313326992687
gender,hist_gradient_boosting,0.25,21,3499,recall_weighted,0.50843098028008
gender,hist_gradient_boosting,0.25,21,3499,f1_weighted,0.5077523384024465
gender,xgboost,0.25,21,3499,accuracy,0.5101457559302658
gender,xgboost,0.25,21,3499,balanced_accuracy,0.5099818858692137
gender,xgboost,0.25,21,3499,precision_macro,0.5100025538017268
gender,xgboost,0.25,21,3499,recall_macro,0.5099818858692137
gender,xgboost,0.25,21,3499,f1_macro,0.509799456481226
gender,xgboost,0.25,21,3499,precision_micro,0.5101457559302658
gender,xgboost,0.25,21,3499,recall_micro,0.5101457559302658
gender,xgboost,0.25,21,3499,f1_micro,0.5101457559302658
gender,xgboost,0.25,21,3499,precision_weighted,0.5100247901570899
gender,xgboost,0.25,21,3499,recall_weighted,0.5101457559302658
gender,xgboost,0.25,21,3499,f1_weighted,0.5098925477309679
gender,mlp,0.25,21,3499,accuracy,0.49814232637896544
gender,mlp,0.25,21,3499,balanced_accuracy,0.49820655728920593
gender,mlp,0.25,21,3499,precision_macro,0.49820606727721606
gender,mlp,0.25,21,3499,recall_macro,0.49820655728920593
gender,mlp,0.25,21,3499,f1_macro,0.49812752804950566
gender,mlp,0.25,21,3499,precision_micro,0.49814232637896544
gender,mlp,0.25,21,3499,recall_micro,0.49814232637896544
gender,mlp,0.25,21,3499,f1_micro,0.49814232637896544
gender,mlp,0.25,21,3499,precision_weighted,0.49823136128445833
gender,mlp,0.25,21,3499,recall_weighted,0.49814232637896544
gender,mlp,0.25,21,3499,f1_weighted,0.4981080565633744
gender,logistic_regression,0.25,34,3499,accuracy,0.48842526436124606
gender,logistic_regression,0.25,34,3499,balanced_accuracy,0.4884318207511352
gender,logistic_regression,0.25,34,3499,precision_macro,0.4884323650047799
